Actual_Converted,Conversion_Probability,Lead_Score,Priority_Tier
0,0.2612,26.1,Cold
0,0.2601,26.0,Cold
1,0.2587,25.9,Cold
0,0.2579,25.8,Cold
0,0.2576,25.8,Cold
0,0.258,25.8,Cold
0,0.2575,25.7,Cold
0,0.2572,25.7,Cold
1,0.2572,25.7,Cold
0,0.2569,25.7,Cold
0,0.2563,25.6,Cold
0,0.2557,25.6,Cold
0,0.2563,25.6,Cold
1,0.2549,25.5,Cold
0,0.2546,25.5,Cold
1,0.255,25.5,Cold
0,0.2545,25.5,Cold
0,0.2536,25.4,Cold
0,0.2541,25.4,Cold
0,0.2538,25.4,Cold
0,0.2544,25.4,Cold
0,0.2541,25.4,Cold
0,0.2544,25.4,Cold
0,0.2526,25.3,Cold
0,0.2534,25.3,Cold
0,0.2527,25.3,Cold
0,0.2528,25.3,Cold
1,0.2526,25.3,Cold
0,0.252,25.2,Cold
1,0.2517,25.2,Cold
0,0.2518,25.2,Cold
0,0.2517,25.2,Cold
0,0.2519,25.2,Cold
0,0.2518,25.2,Cold
1,0.2516,25.2,Cold
0,0.2517,25.2,Cold
0,0.2508,25.1,Cold
0,0.2511,25.1,Cold
1,0.2515,25.1,Cold
0,0.2496,25.0,Cold
0,0.2496,25.0,Cold
0,0.2492,24.9,Cold
1,0.2493,24.9,Cold
0,0.2492,24.9,Cold
0,0.2492,24.9,Cold
1,0.249,24.9,Cold
0,0.2485,24.9,Cold
1,0.2475,24.8,Cold
1,0.2477,24.8,Cold
1,0.2483,24.8,Cold
0,0.2483,24.8,Cold
0,0.247,24.7,Cold
0,0.2475,24.7,Cold
0,0.2467,24.7,Cold
0,0.2464,24.6,Cold
0,0.2459,24.6,Cold
0,0.2463,24.6,Cold
1,0.2447,24.5,Cold
0,0.2455,24.5,Cold
0,0.2447,24.5,Cold
0,0.2451,24.5,Cold
0,0.2447,24.5,Cold
0,0.2442,24.4,Cold
1,0.2439,24.4,Cold
1,0.244,24.4,Cold
1,0.244,24.4,Cold
0,0.2439,24.4,Cold
0,0.2435,24.4,Cold
1,0.2426,24.3,Cold
0,0.2425,24.3,Cold
1,0.2432,24.3,Cold
0,0.2431,24.3,Cold
0,0.2417,24.2,Cold
0,0.242,24.2,Cold
0,0.2418,24.2,Cold
0,0.2418,24.2,Cold
1,0.2418,24.2,Cold
0,0.2422,24.2,Cold
0,0.2425,24.2,Cold
0,0.2421,24.2,Cold
0,0.242,24.2,Cold
0,0.2415,24.1,Cold
1,0.241,24.1,Cold
0,0.2414,24.1,Cold
0,0.241,24.1,Cold
0,0.2412,24.1,Cold
0,0.2407,24.1,Cold
0,0.2412,24.1,Cold
0,0.241,24.1,Cold
0,0.2409,24.1,Cold
0,0.2412,24.1,Cold
1,0.2415,24.1,Cold
1,0.241,24.1,Cold
0,0.2413,24.1,Cold
0,0.2414,24.1,Cold
0,0.241,24.1,Cold
0,0.2395,24.0,Cold
0,0.2396,24.0,Cold
0,0.2403,24.0,Cold
0,0.2395,24.0,Cold
0,0.2395,24.0,Cold
0,0.2395,23.9,Cold
0,0.2392,23.9,Cold
1,0.2394,23.9,Cold
1,0.2388,23.9,Cold
0,0.2394,23.9,Cold
0,0.2387,23.9,Cold
0,0.2392,23.9,Cold
0,0.2383,23.8,Cold
0,0.2381,23.8,Cold
0,0.2381,23.8,Cold
0,0.2378,23.8,Cold
1,0.2381,23.8,Cold
1,0.2379,23.8,Cold
1,0.2377,23.8,Cold
0,0.2369,23.7,Cold
0,0.2365,23.7,Cold
0,0.237,23.7,Cold
0,0.237,23.7,Cold
0,0.2368,23.7,Cold
0,0.2366,23.7,Cold
1,0.236,23.6,Cold
0,0.2363,23.6,Cold
0,0.2355,23.6,Cold
1,0.2357,23.6,Cold
0,0.2365,23.6,Cold
0,0.2359,23.6,Cold
0,0.2363,23.6,Cold
0,0.2349,23.5,Cold
0,0.2352,23.5,Cold
0,0.2348,23.5,Cold
0,0.2352,23.5,Cold
0,0.2349,23.5,Cold
0,0.2352,23.5,Cold
0,0.2336,23.4,Cold
0,0.2339,23.4,Cold
1,0.2345,23.4,Cold
0,0.2339,23.4,Cold
0,0.2336,23.4,Cold
1,0.2342,23.4,Cold
0,0.2341,23.4,Cold
1,0.2329,23.3,Cold
0,0.2327,23.3,Cold
0,0.2325,23.3,Cold
0,0.2327,23.3,Cold
1,0.2331,23.3,Cold
0,0.2331,23.3,Cold
1,0.2326,23.3,Cold
0,0.2318,23.2,Cold
0,0.232,23.2,Cold
0,0.2323,23.2,Cold
0,0.2323,23.2,Cold
0,0.2309,23.1,Cold
1,0.2311,23.1,Cold
0,0.2312,23.1,Cold
0,0.2315,23.1,Cold
0,0.2305,23.1,Cold
1,0.2312,23.1,Cold
0,0.2305,23.1,Cold
1,0.2306,23.1,Cold
0,0.2305,23.1,Cold
0,0.2309,23.1,Cold
1,0.2295,23.0,Cold
0,0.2304,23.0,Cold
0,0.2302,23.0,Cold
0,0.2298,23.0,Cold
0,0.2292,22.9,Cold
0,0.2294,22.9,Cold
0,0.2294,22.9,Cold
0,0.2293,22.9,Cold
0,0.2287,22.9,Cold
0,0.2288,22.9,Cold
0,0.2287,22.9,Cold
0,0.2289,22.9,Cold
1,0.2286,22.9,Cold
0,0.2294,22.9,Cold
1,0.2276,22.8,Cold
0,0.2277,22.8,Cold
1,0.2277,22.8,Cold
0,0.2272,22.7,Cold
0,0.2273,22.7,Cold
0,0.2266,22.7,Cold
1,0.2273,22.7,Cold
1,0.2274,22.7,Cold
1,0.2272,22.7,Cold
1,0.2266,22.7,Cold
0,0.227,22.7,Cold
0,0.2257,22.6,Cold
0,0.2261,22.6,Cold
0,0.2261,22.6,Cold
1,0.2265,22.6,Cold
1,0.2256,22.6,Cold
1,0.2249,22.5,Cold
0,0.2246,22.5,Cold
0,0.2247,22.5,Cold
0,0.2248,22.5,Cold
1,0.2247,22.5,Cold
0,0.2245,22.5,Cold
0,0.2245,22.5,Cold
0,0.2252,22.5,Cold
1,0.2251,22.5,Cold
0,0.2247,22.5,Cold
0,0.2248,22.5,Cold
1,0.2252,22.5,Cold
0,0.224,22.4,Cold
1,0.2237,22.4,Cold
0,0.2235,22.4,Cold
0,0.2242,22.4,Cold
0,0.2242,22.4,Cold
0,0.2242,22.4,Cold
0,0.2242,22.4,Cold
1,0.224,22.4,Cold
0,0.2242,22.4,Cold
0,0.2233,22.3,Cold
0,0.223,22.3,Cold
0,0.2235,22.3,Cold
0,0.2231,22.3,Cold
0,0.2231,22.3,Cold
0,0.2221,22.2,Cold
0,0.2217,22.2,Cold
1,0.2217,22.2,Cold
0,0.2216,22.2,Cold
0,0.2224,22.2,Cold
0,0.2221,22.2,Cold
0,0.2221,22.2,Cold
1,0.2207,22.1,Cold
0,0.2214,22.1,Cold
0,0.2207,22.1,Cold
0,0.2212,22.1,Cold
0,0.2207,22.1,Cold
0,0.2215,22.1,Cold
0,0.2214,22.1,Cold
1,0.2198,22.0,Cold
0,0.2197,22.0,Cold
0,0.2196,22.0,Cold
0,0.22,22.0,Cold
0,0.2204,22.0,Cold
1,0.22,22.0,Cold
0,0.2189,21.9,Cold
0,0.2195,21.9,Cold
1,0.2186,21.9,Cold
0,0.2188,21.9,Cold
0,0.219,21.9,Cold
0,0.2194,21.9,Cold
0,0.219,21.9,Cold
0,0.2193,21.9,Cold
1,0.219,21.9,Cold
0,0.2178,21.8,Cold
0,0.2178,21.8,Cold
0,0.2185,21.8,Cold
0,0.2183,21.8,Cold
0,0.2172,21.7,Cold
0,0.2168,21.7,Cold
0,0.2175,21.7,Cold
0,0.217,21.7,Cold
0,0.2172,21.7,Cold
0,0.2172,21.7,Cold
0,0.2175,21.7,Cold
0,0.2169,21.7,Cold
0,0.2159,21.6,Cold
0,0.2155,21.6,Cold
0,0.2155,21.6,Cold
0,0.2162,21.6,Cold
0,0.2159,21.6,Cold
0,0.2149,21.5,Cold
0,0.2146,21.5,Cold
0,0.2149,21.5,Cold
0,0.2146,21.5,Cold
0,0.2147,21.5,Cold
0,0.2152,21.5,Cold
0,0.215,21.5,Cold
0,0.2154,21.5,Cold
1,0.2152,21.5,Cold
0,0.2154,21.5,Cold
0,0.2152,21.5,Cold
0,0.2149,21.5,Cold
0,0.2147,21.5,Cold
0,0.2144,21.4,Cold
1,0.2144,21.4,Cold
1,0.2143,21.4,Cold
0,0.2142,21.4,Cold
1,0.214,21.4,Cold
0,0.2137,21.4,Cold
0,0.2138,21.4,Cold
0,0.2141,21.4,Cold
0,0.2135,21.3,Cold
0,0.2132,21.3,Cold
0,0.2132,21.3,Cold
0,0.2126,21.3,Cold
0,0.2135,21.3,Cold
0,0.2135,21.3,Cold
0,0.2135,21.3,Cold
0,0.2135,21.3,Cold
0,0.2122,21.2,Cold
1,0.2122,21.2,Cold
0,0.2125,21.2,Cold
0,0.2116,21.2,Cold
0,0.2118,21.2,Cold
0,0.2118,21.2,Cold
0,0.2123,21.2,Cold
0,0.2123,21.2,Cold
0,0.2111,21.1,Cold
0,0.2115,21.1,Cold
0,0.2101,21.0,Cold
1,0.2099,21.0,Cold
0,0.2105,21.0,Cold
0,0.2101,21.0,Cold
0,0.2098,21.0,Cold
0,0.2101,21.0,Cold
0,0.2098,21.0,Cold
0,0.2105,21.0,Cold
0,0.2101,21.0,Cold
0,0.2095,20.9,Cold
0,0.2091,20.9,Cold
0,0.2089,20.9,Cold
0,0.2088,20.9,Cold
0,0.2086,20.9,Cold
0,0.2091,20.9,Cold
0,0.2087,20.9,Cold
0,0.2091,20.9,Cold
1,0.2088,20.9,Cold
0,0.2095,20.9,Cold
1,0.2088,20.9,Cold
0,0.2087,20.9,Cold
0,0.2092,20.9,Cold
0,0.2085,20.8,Cold
0,0.2084,20.8,Cold
0,0.2078,20.8,Cold
0,0.2081,20.8,Cold
1,0.2078,20.8,Cold
0,0.2072,20.7,Cold
1,0.2075,20.7,Cold
0,0.2073,20.7,Cold
0,0.2072,20.7,Cold
0,0.2071,20.7,Cold
0,0.2075,20.7,Cold
0,0.2065,20.7,Cold
1,0.2067,20.7,Cold
0,0.2074,20.7,Cold
0,0.2068,20.7,Cold
0,0.2072,20.7,Cold
1,0.2067,20.7,Cold
0,0.2064,20.6,Cold
0,0.2064,20.6,Cold
0,0.206,20.6,Cold
0,0.2062,20.6,Cold
0,0.2055,20.6,Cold
0,0.2062,20.6,Cold
1,0.2056,20.6,Cold
0,0.2062,20.6,Cold
0,0.2065,20.6,Cold
0,0.2056,20.6,Cold
0,0.2055,20.6,Cold
1,0.2049,20.5,Cold
0,0.2053,20.5,Cold
0,0.2046,20.5,Cold
0,0.2045,20.5,Cold
0,0.2045,20.5,Cold
0,0.2049,20.5,Cold
0,0.2045,20.5,Cold
0,0.2047,20.5,Cold
1,0.2037,20.4,Cold
1,0.2042,20.4,Cold
1,0.2042,20.4,Cold
0,0.2039,20.4,Cold
1,0.2039,20.4,Cold
0,0.2035,20.4,Cold
0,0.2039,20.4,Cold
1,0.2036,20.4,Cold
0,0.2041,20.4,Cold
0,0.2039,20.4,Cold
0,0.2037,20.4,Cold
0,0.2042,20.4,Cold
0,0.2029,20.3,Cold
0,0.2026,20.3,Cold
0,0.2029,20.3,Cold
0,0.2028,20.3,Cold
0,0.2029,20.3,Cold
0,0.2028,20.3,Cold
0,0.2026,20.3,Cold
0,0.2032,20.3,Cold
0,0.2028,20.3,Cold
0,0.2034,20.3,Cold
1,0.2028,20.3,Cold
0,0.2032,20.3,Cold
0,0.2028,20.3,Cold
0,0.2022,20.2,Cold
0,0.2018,20.2,Cold
0,0.202,20.2,Cold
0,0.2017,20.2,Cold
1,0.2025,20.2,Cold
0,0.2022,20.2,Cold
1,0.2018,20.2,Cold
0,0.2025,20.2,Cold
0,0.2015,20.2,Cold
0,0.2022,20.2,Cold
0,0.2019,20.2,Cold
1,0.2021,20.2,Cold
0,0.2017,20.2,Cold
0,0.2013,20.1,Cold
0,0.201,20.1,Cold
0,0.2015,20.1,Cold
1,0.2013,20.1,Cold
0,0.2013,20.1,Cold
0,0.2,20.0,Cold
0,0.2002,20.0,Cold
0,0.2,20.0,Cold
0,0.1997,20.0,Cold
0,0.2,20.0,Cold
0,0.2003,20.0,Cold
0,0.2002,20.0,Cold
1,0.1988,19.9,Cold
0,0.1994,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
1,0.1988,19.9,Cold
0,0.1993,19.9,Cold
0,0.1988,19.9,Cold
1,0.1988,19.9,Cold
1,0.1988,19.9,Cold
0,0.1988,19.9,Cold
1,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.199,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.199,19.9,Cold
1,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1987,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1986,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1991,19.9,Cold
1,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1986,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1988,19.9,Cold
0,0.1987,19.9,Cold
0,0.1994,19.9,Cold
0,0.1988,19.9,Cold
0,0.1984,19.8,Cold
0,0.1979,19.8,Cold
1,0.1981,19.8,Cold
1,0.1985,19.8,Cold
1,0.1984,19.8,Cold
0,0.1977,19.8,Cold
0,0.1982,19.8,Cold
0,0.1982,19.8,Cold
0,0.1984,19.8,Cold
0,0.1966,19.7,Cold
0,0.1968,19.7,Cold
0,0.1968,19.7,Cold
0,0.1968,19.7,Cold
0,0.1971,19.7,Cold
1,0.1961,19.6,Cold
0,0.1965,19.6,Cold
0,0.1959,19.6,Cold
0,0.1961,19.6,Cold
0,0.1961,19.6,Cold
0,0.1965,19.6,Cold
1,0.196,19.6,Cold
0,0.1946,19.5,Cold
0,0.1949,19.5,Cold
0,0.1946,19.5,Cold
0,0.1949,19.5,Cold
1,0.1946,19.5,Cold
0,0.1951,19.5,Cold
0,0.1954,19.5,Cold
0,0.1949,19.5,Cold
0,0.1935,19.4,Cold
1,0.1944,19.4,Cold
0,0.1936,19.4,Cold
0,0.1939,19.4,Cold
0,0.1939,19.4,Cold
0,0.1943,19.4,Cold
0,0.1939,19.4,Cold
0,0.1941,19.4,Cold
0,0.1941,19.4,Cold
0,0.1939,19.4,Cold
0,0.1945,19.4,Cold
1,0.1939,19.4,Cold
0,0.1927,19.3,Cold
0,0.1927,19.3,Cold
0,0.1927,19.3,Cold
0,0.1927,19.3,Cold
1,0.1927,19.3,Cold
0,0.1926,19.3,Cold
0,0.1926,19.3,Cold
0,0.193,19.3,Cold
0,0.1931,19.3,Cold
0,0.1933,19.3,Cold
0,0.1933,19.3,Cold
0,0.1916,19.2,Cold
0,0.1924,19.2,Cold
1,0.1919,19.2,Cold
0,0.1918,19.2,Cold
1,0.1923,19.2,Cold
0,0.192,19.2,Cold
0,0.1916,19.2,Cold
0,0.1917,19.2,Cold
1,0.1918,19.2,Cold
0,0.1921,19.2,Cold
0,0.1916,19.2,Cold
0,0.1924,19.2,Cold
0,0.1907,19.1,Cold
0,0.1914,19.1,Cold
0,0.1908,19.1,Cold
1,0.1907,19.1,Cold
0,0.1915,19.1,Cold
0,0.1908,19.1,Cold
0,0.1905,19.1,Cold
0,0.1911,19.1,Cold
0,0.1905,19.1,Cold
0,0.1915,19.1,Cold
0,0.1905,19.1,Cold
1,0.1909,19.1,Cold
0,0.1907,19.1,Cold
1,0.1905,19.1,Cold
0,0.1902,19.0,Cold
1,0.1902,19.0,Cold
0,0.1899,19.0,Cold
0,0.1899,19.0,Cold
0,0.1899,19.0,Cold
0,0.1904,19.0,Cold
0,0.1898,19.0,Cold
1,0.1896,19.0,Cold
0,0.1893,18.9,Cold
1,0.1891,18.9,Cold
0,0.1888,18.9,Cold
0,0.1887,18.9,Cold
0,0.189,18.9,Cold
0,0.1892,18.9,Cold
1,0.1885,18.9,Cold
0,0.1893,18.9,Cold
0,0.1887,18.9,Cold
0,0.1887,18.9,Cold
1,0.1887,18.9,Cold
0,0.1889,18.9,Cold
0,0.1883,18.8,Cold
0,0.188,18.8,Cold
0,0.1884,18.8,Cold
0,0.1877,18.8,Cold
0,0.1881,18.8,Cold
0,0.1877,18.8,Cold
1,0.1877,18.8,Cold
0,0.1877,18.8,Cold
0,0.1868,18.7,Cold
0,0.1868,18.7,Cold
0,0.1872,18.7,Cold
0,0.1872,18.7,Cold
1,0.1865,18.7,Cold
0,0.1871,18.7,Cold
0,0.1862,18.6,Cold
1,0.1858,18.6,Cold
1,0.1857,18.6,Cold
1,0.1858,18.6,Cold
0,0.1863,18.6,Cold
0,0.1856,18.6,Cold
0,0.1856,18.6,Cold
0,0.1856,18.6,Cold
1,0.1849,18.5,Cold
0,0.1847,18.5,Cold
0,0.1854,18.5,Cold
0,0.1847,18.5,Cold
0,0.1853,18.5,Cold
0,0.185,18.5,Cold
0,0.1847,18.5,Cold
0,0.1855,18.5,Cold
0,0.1852,18.5,Cold
0,0.185,18.5,Cold
0,0.1852,18.5,Cold
0,0.1841,18.4,Cold
0,0.1841,18.4,Cold
0,0.1841,18.4,Cold
0,0.1832,18.3,Cold
0,0.1829,18.3,Cold
0,0.1832,18.3,Cold
0,0.1835,18.3,Cold
0,0.1831,18.3,Cold
0,0.1832,18.3,Cold
0,0.1828,18.3,Cold
0,0.1826,18.3,Cold
1,0.1832,18.3,Cold
1,0.1829,18.3,Cold
0,0.1833,18.3,Cold
1,0.1832,18.3,Cold
0,0.1829,18.3,Cold
0,0.1823,18.2,Cold
0,0.182,18.2,Cold
0,0.1819,18.2,Cold
1,0.1818,18.2,Cold
0,0.1822,18.2,Cold
0,0.1818,18.2,Cold
0,0.1808,18.1,Cold
0,0.1814,18.1,Cold
0,0.1814,18.1,Cold
0,0.1808,18.1,Cold
1,0.1808,18.1,Cold
0,0.1814,18.1,Cold
1,0.1814,18.1,Cold
0,0.181,18.1,Cold
1,0.1813,18.1,Cold
0,0.1807,18.1,Cold
0,0.1796,18.0,Cold
0,0.1799,18.0,Cold
1,0.1799,18.0,Cold
0,0.1798,18.0,Cold
0,0.1795,18.0,Cold
1,0.1802,18.0,Cold
1,0.1805,18.0,Cold
0,0.1797,18.0,Cold
0,0.1805,18.0,Cold
1,0.1803,18.0,Cold
0,0.1802,18.0,Cold
1,0.1805,18.0,Cold
1,0.1787,17.9,Cold
0,0.1786,17.9,Cold
0,0.1789,17.9,Cold
1,0.1792,17.9,Cold
1,0.1789,17.9,Cold
0,0.1792,17.9,Cold
1,0.1775,17.8,Cold
0,0.1781,17.8,Cold
0,0.1778,17.8,Cold
0,0.1782,17.8,Cold
0,0.1779,17.8,Cold
0,0.1783,17.8,Cold
1,0.1781,17.8,Cold
0,0.1784,17.8,Cold
0,0.1781,17.8,Cold
0,0.1785,17.8,Cold
0,0.1769,17.7,Cold
1,0.1768,17.7,Cold
0,0.1772,17.7,Cold
0,0.1769,17.7,Cold
0,0.1772,17.7,Cold
1,0.1774,17.7,Cold
0,0.1774,17.7,Cold
0,0.1766,17.7,Cold
0,0.1759,17.6,Cold
0,0.1764,17.6,Cold
0,0.1764,17.6,Cold
1,0.1764,17.6,Cold
1,0.1764,17.6,Cold
0,0.1759,17.6,Cold
0,0.1759,17.6,Cold
1,0.1761,17.6,Cold
0,0.1761,17.6,Cold
0,0.1761,17.6,Cold
0,0.1763,17.6,Cold
0,0.1761,17.6,Cold
0,0.1764,17.6,Cold
0,0.1761,17.6,Cold
0,0.1751,17.5,Cold
0,0.1752,17.5,Cold
0,0.1746,17.5,Cold
0,0.1747,17.5,Cold
0,0.1752,17.5,Cold
0,0.1749,17.5,Cold
0,0.1748,17.5,Cold
0,0.1749,17.5,Cold
0,0.1754,17.5,Cold
1,0.1749,17.5,Cold
1,0.1752,17.5,Cold
0,0.1749,17.5,Cold
0,0.1754,17.5,Cold
0,0.1752,17.5,Cold
0,0.1753,17.5,Cold
0,0.175,17.5,Cold
1,0.1746,17.5,Cold
0,0.1745,17.5,Cold
1,0.1754,17.5,Cold
1,0.1754,17.5,Cold
0,0.1737,17.4,Cold
1,0.1735,17.4,Cold
0,0.1742,17.4,Cold
0,0.1743,17.4,Cold
0,0.1742,17.4,Cold
0,0.1741,17.4,Cold
0,0.1737,17.4,Cold
0,0.1741,17.4,Cold
1,0.1745,17.4,Cold
0,0.1735,17.4,Cold
0,0.174,17.4,Cold
0,0.1735,17.4,Cold
0,0.1726,17.3,Cold
0,0.1725,17.3,Cold
0,0.1729,17.3,Cold
1,0.1735,17.3,Cold
1,0.1735,17.3,Cold
0,0.1728,17.3,Cold
1,0.1732,17.3,Cold
0,0.1729,17.3,Cold
0,0.1732,17.3,Cold
1,0.1729,17.3,Cold
0,0.1717,17.2,Cold
1,0.1724,17.2,Cold
0,0.172,17.2,Cold
0,0.172,17.2,Cold
0,0.1717,17.2,Cold
0,0.1715,17.1,Cold
0,0.1705,17.1,Cold
0,0.171,17.1,Cold
1,0.1709,17.1,Cold
0,0.1706,17.1,Cold
0,0.1714,17.1,Cold
0,0.1709,17.1,Cold
0,0.1711,17.1,Cold
0,0.1713,17.1,Cold
0,0.1714,17.1,Cold
0,0.1709,17.1,Cold
0,0.1709,17.1,Cold
0,0.1708,17.1,Cold
0,0.1702,17.0,Cold
0,0.1702,17.0,Cold
0,0.1705,17.0,Cold
0,0.1703,17.0,Cold
0,0.1697,17.0,Cold
0,0.1696,17.0,Cold
0,0.1699,17.0,Cold
0,0.1699,17.0,Cold
0,0.17,17.0,Cold
0,0.1696,17.0,Cold
0,0.1703,17.0,Cold
0,0.1703,17.0,Cold
1,0.1697,17.0,Cold
0,0.1697,17.0,Cold
0,0.1696,17.0,Cold
0,0.1697,17.0,Cold
0,0.1687,16.9,Cold
0,0.1686,16.9,Cold
1,0.1695,16.9,Cold
0,0.1692,16.9,Cold
0,0.1692,16.9,Cold
0,0.1686,16.9,Cold
0,0.169,16.9,Cold
0,0.1687,16.9,Cold
0,0.1694,16.9,Cold
0,0.1693,16.9,Cold
0,0.1678,16.8,Cold
0,0.1677,16.8,Cold
0,0.1683,16.8,Cold
0,0.168,16.8,Cold
0,0.1683,16.8,Cold
0,0.1682,16.8,Cold
0,0.1679,16.8,Cold
0,0.168,16.8,Cold
0,0.1681,16.8,Cold
0,0.1678,16.8,Cold
0,0.1683,16.8,Cold
0,0.168,16.8,Cold
0,0.1678,16.8,Cold
0,0.1683,16.8,Cold
0,0.1678,16.8,Cold
0,0.1676,16.8,Cold
0,0.1678,16.8,Cold
0,0.1685,16.8,Cold
0,0.1678,16.8,Cold
0,0.1666,16.7,Cold
0,0.167,16.7,Cold
0,0.1669,16.7,Cold
0,0.1669,16.7,Cold
0,0.1672,16.7,Cold
1,0.1669,16.7,Cold
0,0.1666,16.7,Cold
0,0.1675,16.7,Cold
0,0.1666,16.7,Cold
0,0.1668,16.7,Cold
0,0.1672,16.7,Cold
0,0.1675,16.7,Cold
1,0.1659,16.6,Cold
0,0.1658,16.6,Cold
0,0.1664,16.6,Cold
0,0.1664,16.6,Cold
1,0.1661,16.6,Cold
0,0.1658,16.6,Cold
0,0.1664,16.6,Cold
0,0.1661,16.6,Cold
0,0.1661,16.6,Cold
0,0.1652,16.5,Cold
0,0.1648,16.5,Cold
0,0.1647,16.5,Cold
0,0.1647,16.5,Cold
0,0.1647,16.5,Cold
0,0.165,16.5,Cold
0,0.1652,16.5,Cold
1,0.1646,16.5,Cold
0,0.1647,16.5,Cold
0,0.1652,16.5,Cold
0,0.1636,16.4,Cold
0,0.1638,16.4,Cold
0,0.1644,16.4,Cold
0,0.1636,16.4,Cold
0,0.1636,16.4,Cold
0,0.1643,16.4,Cold
0,0.1644,16.4,Cold
0,0.1645,16.4,Cold
0,0.1639,16.4,Cold
1,0.1636,16.4,Cold
0,0.1625,16.3,Cold
0,0.1633,16.3,Cold
0,0.1627,16.3,Cold
1,0.1628,16.3,Cold
0,0.1628,16.3,Cold
1,0.1631,16.3,Cold
1,0.1634,16.3,Cold
0,0.1616,16.2,Cold
0,0.1625,16.2,Cold
0,0.1624,16.2,Cold
0,0.1618,16.2,Cold
0,0.1622,16.2,Cold
1,0.1619,16.2,Cold
0,0.1616,16.2,Cold
0,0.1624,16.2,Cold
0,0.1625,16.2,Cold
0,0.1617,16.2,Cold
1,0.1618,16.2,Cold
1,0.162,16.2,Cold
0,0.1617,16.2,Cold
0,0.161,16.1,Cold
1,0.1613,16.1,Cold
0,0.1611,16.1,Cold
0,0.1614,16.1,Cold
0,0.1609,16.1,Cold
1,0.1609,16.1,Cold
0,0.1606,16.1,Cold
0,0.1614,16.1,Cold
1,0.1613,16.1,Cold
0,0.1609,16.1,Cold
0,0.1612,16.1,Cold
0,0.1614,16.1,Cold
0,0.1608,16.1,Cold
1,0.1601,16.0,Cold
0,0.1598,16.0,Cold
0,0.1603,16.0,Cold
0,0.1598,16.0,Cold
0,0.1605,16.0,Cold
0,0.16,16.0,Cold
0,0.1598,16.0,Cold
0,0.16,16.0,Cold
0,0.1603,16.0,Cold
0,0.1604,16.0,Cold
0,0.1598,16.0,Cold
0,0.1601,16.0,Cold
0,0.1599,16.0,Cold
1,0.1599,16.0,Cold
0,0.1602,16.0,Cold
1,0.1592,15.9,Cold
0,0.1586,15.9,Cold
1,0.159,15.9,Cold
0,0.1587,15.9,Cold
0,0.1592,15.9,Cold
0,0.1592,15.9,Cold
0,0.1586,15.9,Cold
0,0.1594,15.9,Cold
1,0.1594,15.9,Cold
0,0.1587,15.9,Cold
0,0.1592,15.9,Cold
0,0.1584,15.8,Cold
0,0.1584,15.8,Cold
0,0.1581,15.8,Cold
0,0.1583,15.8,Cold
0,0.1576,15.8,Cold
0,0.1584,15.8,Cold
0,0.1578,15.8,Cold
0,0.1581,15.8,Cold
0,0.1584,15.8,Cold
0,0.1577,15.8,Cold
0,0.1584,15.8,Cold
0,0.1579,15.8,Cold
0,0.1584,15.8,Cold
0,0.1568,15.7,Cold
1,0.1574,15.7,Cold
0,0.157,15.7,Cold
0,0.1574,15.7,Cold
0,0.1568,15.7,Cold
0,0.1569,15.7,Cold
0,0.1567,15.7,Cold
0,0.1571,15.7,Cold
1,0.1566,15.7,Cold
0,0.1571,15.7,Cold
0,0.1565,15.7,Cold
0,0.1571,15.7,Cold
0,0.1571,15.7,Cold
0,0.1566,15.7,Cold
0,0.1568,15.7,Cold
0,0.1573,15.7,Cold
0,0.1572,15.7,Cold
0,0.1568,15.7,Cold
0,0.1558,15.6,Cold
0,0.1555,15.6,Cold
1,0.1555,15.6,Cold
0,0.1562,15.6,Cold
0,0.1565,15.6,Cold
0,0.156,15.6,Cold
0,0.1556,15.6,Cold
1,0.1563,15.6,Cold
0,0.1555,15.6,Cold
0,0.1558,15.6,Cold
0,0.1555,15.6,Cold
0,0.1563,15.6,Cold
1,0.1561,15.6,Cold
0,0.1555,15.6,Cold
0,0.156,15.6,Cold
1,0.1557,15.6,Cold
0,0.1558,15.6,Cold
1,0.1561,15.6,Cold
0,0.1563,15.6,Cold
0,0.156,15.6,Cold
0,0.156,15.6,Cold
0,0.1561,15.6,Cold
0,0.1562,15.6,Cold
0,0.1548,15.5,Cold
0,0.1549,15.5,Cold
0,0.155,15.5,Cold
0,0.1546,15.5,Cold
0,0.1545,15.5,Cold
0,0.1551,15.5,Cold
0,0.155,15.5,Cold
0,0.1545,15.5,Cold
0,0.1552,15.5,Cold
0,0.1546,15.5,Cold
1,0.1546,15.5,Cold
0,0.1549,15.5,Cold
